pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set
7212	S1S1_inter	A dog with a muzzle and a blue jacket is running around the yard	S1_null	A dog with a blue blanket is running through the grass	S1_null	3.7	ENTAILMENT	A_entails_B	B_neutral_A	a dog with a blue blanket runs through the grass	a dog with a muzzle and blue jacket runs around the yard	FLICKR	FLICKR	TEST
7214	S1S3_intra	A brown dog is running across the yard with a toy in its mouth	S1_null	There is no brown dog running across the yard with a toy in its mouth	S3_od	3.8	CONTRADICTION	A_contradicts_B	B_contradicts_A	a brown dog is running across the yard with its toy in its mouth	a brown dog is running across the yard with its toy in its mouth	FLICKR	FLICKR	TRIAL
7216	S1S3_intra	A brown dog is carrying a colored toy in the grass	S1_null	A brown dog is dropping a colored toy from its mouth	S3_so	3.7	NEUTRAL	A_contradicts_B	B_neutral_A	a brown dog carries a multiple colored toy in the grass	a brown dog carries a multiple colored toy in the grass	FLICKR	FLICKR	TEST
7218	S1S3_inter	A brown dog is running across the yard with a toy in its mouth	S1_null	A brown dog is dropping a colored toy from its mouth	S3_null	4.1	NEUTRAL	A_neutral_B	B_neutral_A	a brown dog is running across the yard with its toy in its mouth	a brown dog carries a multiple colored toy in the grass	FLICKR	FLICKR	TRAIN
7221	S1S1_inter	A brown dog is running across the yard with a toy in its mouth	S1_null	A brown dog is carrying a colored toy in the grass	S1_null	4.0	NEUTRAL	A_neutral_B	B_neutral_A	a brown dog is running across the yard with its toy in its mouth	a brown dog carries a multiple colored toy in the grass	FLICKR	FLICKR	TRAIN
7224	S1S4_intra	A person with a green shirt is jumping high over the grass	S1_null	A person without shirt is jumping high over the green grass	S4_ws	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	a person with a green shirt jumps high over the grass	a person with a green shirt jumps high over the grass	FLICKR	FLICKR	TRAIN
7225	S1S2_intra	A young boy is jumping in the air with his knees bent and arms spread	S1_null	A boy, who is young, is jumping in the air with his knees bent and arms spread	S2_expa	4.9	ENTAILMENT	A_entails_B	B_entails_A	young boy jumping in the air with his knees bent and arms spread	young boy jumping in the air with his knees bent and arms spread	FLICKR	FLICKR	TEST
7226	S1S3_intra	A young boy is jumping in the air with his knees bent and arms spread	S1_null	There is no young boy jumping in the air with his knees bent and arms spread	S3_od	3.5	CONTRADICTION	A_contradicts_B	B_contradicts_A	young boy jumping in the air with his knees bent and arms spread	young boy jumping in the air with his knees bent and arms spread	FLICKR	FLICKR	TRAIN
7232	S1S1_inter	A person with a green shirt is jumping high over the grass	S1_null	A young boy is jumping in the air with his knees bent and arms spread	S1_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	a person with a green shirt jumps high over the grass	young boy jumping in the air with his knees bent and arms spread	FLICKR	FLICKR	TEST
7235	S1S4_intra	A dog is catching a ball in mid air	S1_null	A dog is caught mid air with a ball	S4_ws	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a dog catches a ball in mid air	a dog catches a ball in mid air	FLICKR	FLICKR	TRAIN
7237	S1S3_intra	A brown and white dog is jumping in the air with a tennis ball in its mouth	S1_null	A brown and white dog is resting on the ground with a tennis ball in its mouth	S3_so	3.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	a brown and white dog is jumping in the air with a tennis ball in its mouth	a brown and white dog is jumping in the air with a tennis ball in its mouth	FLICKR	FLICKR	TRAIN
7238	S1S2_inter	A dog is catching a ball in mid air	S1_null	A brown and white dog is leaping in the air with a tennis ball in its mouth	S2_null	4.4	NEUTRAL	A_neutral_B	B_neutral_A	a dog catches a ball in mid air	a brown and white dog is jumping in the air with a tennis ball in its mouth	FLICKR	FLICKR	TEST
7239	S1S3_inter	A dog is catching a ball in mid air	S1_null	A brown and white dog is resting on the ground with a tennis ball in its mouth	S3_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a dog catches a ball in mid air	a brown and white dog is jumping in the air with a tennis ball in its mouth	FLICKR	FLICKR	TRAIN
7240	S1S2_inter	A brown and white dog is jumping in the air with a tennis ball in its mouth	S1_null	A ball is being caught by a dog in mid air	S2_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a brown and white dog is jumping in the air with a tennis ball in its mouth	a dog catches a ball in mid air	FLICKR	FLICKR	TRAIN
7241	S1S3_inter	A brown and white dog is jumping in the air with a tennis ball in its mouth	S1_null	A dog is missing the ball in mid air	S3_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a brown and white dog is jumping in the air with a tennis ball in its mouth	a dog catches a ball in mid air	FLICKR	FLICKR	TRAIN
7242	S1S4_inter	A brown and white dog is jumping in the air with a tennis ball in its mouth	S1_null	A dog is caught mid air with a ball	S4_null	3.6	ENTAILMENT	A_entails_B	B_neutral_A	a brown and white dog is jumping in the air with a tennis ball in its mouth	a dog catches a ball in mid air	FLICKR	FLICKR	TRAIN
7243	S1S1_inter	A brown and white dog is jumping in the air with a tennis ball in its mouth	S1_null	A dog is catching a ball in mid air	S1_null	3.9	NEUTRAL	A_neutral_B	B_neutral_A	a dog catches a ball in mid air	a brown and white dog is jumping in the air with a tennis ball in its mouth	FLICKR	FLICKR	TEST
7245	S1S3_intra	A woman in a black shirt is sitting next to a fluorescent green bag	S1_null	A woman in a black shirt is standing next to a fluorescent green bag	S3_so	3.6	NEUTRAL	A_neutral_B	B_contradicts_A	a woman in a black shirt is sitting next to a florescent green bag	a woman in a black shirt is sitting next to a florescent green bag	FLICKR	FLICKR	TEST
7247	S1S3_intra	A woman is speaking on her cell phone and is keeping a purse and a yellow bag on the near ledge	S1_null	A woman is silent and is leaving a purse and a yellow bag on the near ledge	S3_so	3.3	NEUTRAL	A_contradicts_B	B_neutral_A	a woman speaks on her cell phone with her purse and a yellow bag on the ledge next to her	a woman speaks on her cell phone with her purse and a yellow bag on the ledge next to her	FLICKR	FLICKR	TEST
7248	S1S4_intra	A woman is speaking on her cell phone and is keeping a purse and a yellow bag on the near ledge	S1_null	A woman is speaking from a ledge and is keeping her cell phone inside a purse that is inside a yellow bag	S4_ws	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a woman speaks on her cell phone with her purse and a yellow bag on the ledge next to her	a woman speaks on her cell phone with her purse and a yellow bag on the ledge next to her	FLICKR	FLICKR	TEST
7249	S1S2_inter	A woman in a black shirt is sitting next to a fluorescent green bag	S1_null	A woman is speaking loudly on her cell phone and is keeping a purse and a yellow bag on the near ledge	S2_null	2.735	NEUTRAL	A_neutral_B	B_neutral_A	a woman in a black shirt is sitting next to a florescent green bag	a woman speaks on her cell phone with her purse and a yellow bag on the ledge next to her	FLICKR	FLICKR	TEST
7250	S1S3_inter	A woman in a black shirt is sitting next to a fluorescent green bag	S1_null	A woman is silent and is leaving a purse and a yellow bag on the near ledge	S3_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	a woman in a black shirt is sitting next to a florescent green bag	a woman speaks on her cell phone with her purse and a yellow bag on the ledge next to her	FLICKR	FLICKR	TEST
7251	S1S4_inter	A woman in a black shirt is sitting next to a fluorescent green bag	S1_null	A woman is speaking from a ledge and is keeping her cell phone inside a purse that is inside a yellow bag	S4_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	a woman in a black shirt is sitting next to a florescent green bag	a woman speaks on her cell phone with her purse and a yellow bag on the ledge next to her	FLICKR	FLICKR	TEST
7253	S1S3_inter	A woman is speaking on her cell phone and is keeping a purse and a yellow bag on the near ledge	S1_null	A woman in a black shirt is standing next to a fluorescent green bag	S3_null	2.1	NEUTRAL	A_neutral_B	B_neutral_A	a woman speaks on her cell phone with her purse and a yellow bag on the ledge next to her	a woman in a black shirt is sitting next to a florescent green bag	FLICKR	FLICKR	TEST
7254	S1S1_inter	A woman is speaking on her cell phone and is keeping a purse and a yellow bag on the near ledge	S1_null	A woman in a black shirt is sitting next to a fluorescent green bag	S1_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	a woman in a black shirt is sitting next to a florescent green bag	a woman speaks on her cell phone with her purse and a yellow bag on the ledge next to her	FLICKR	FLICKR	TEST
7256	S1S3_intra	The man is doing a wheelie on a mountain bike	S1_null	The man is not doing a wheelie on a mountain bike	S3_inv	4.1	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man is doing a wheelie on a mountain bike	a man is doing a wheelie on a mountain bike	FLICKR	FLICKR	TEST
7257	S1S2_intra	A man on a bicycle is riding on one wheel only	S1_null	A person on a bike is riding on one wheel only	S2_lex	4.6	ENTAILMENT	A_entails_B	B_neutral_A	man on a bicycle riding on only one wheel	man on a bicycle riding on only one wheel	FLICKR	FLICKR	TEST
7258	S1S3_intra	A man on a bicycle is riding on one wheel only	S1_null	There is no man on a bicycle riding on one wheel only	S3_od	2.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	man on a bicycle riding on only one wheel	man on a bicycle riding on only one wheel	FLICKR	FLICKR	TEST
7260	S1S2_inter	The man is doing a wheelie on a mountain bike	S1_null	A person on a bike is riding on one wheel only	S2_null	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a man is doing a wheelie on a mountain bike	man on a bicycle riding on only one wheel	FLICKR	FLICKR	TEST
7261	S1S3_inter	The man is doing a wheelie on a mountain bike	S1_null	There is no man on a bicycle riding on one wheel only	S3_null	4.1	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man is doing a wheelie on a mountain bike	man on a bicycle riding on only one wheel	FLICKR	FLICKR	TEST
7262	S1S4_inter	The man is doing a wheelie on a mountain bike	S1_null	A man is riding on a bicycle with one wheel only	S4_null	4.2	NEUTRAL	A_neutral_B	B_neutral_A	a man is doing a wheelie on a mountain bike	man on a bicycle riding on only one wheel	FLICKR	FLICKR	TRAIN
7265	S1S1_inter	The man is doing a wheelie on a mountain bike	S1_null	A man on a bicycle is riding on one wheel only	S1_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	a man is doing a wheelie on a mountain bike	man on a bicycle riding on only one wheel	FLICKR	FLICKR	TEST
7274	S1S1_inter	A brown duck with a green head is flapping its wings in the water	S1_null	A bird is flapping its wings on the water	S1_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	a brown duck with a green head flaps its wings in the water	a bird is flapping its wings on the water	FLICKR	FLICKR	TRAIN
7278	S1S3_intra	The furry brown dog is running through the grassy area	S1_null	The furry brown dog is not running through the grassy area	S3_inv	4.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	the furry brown dog is running through the grassy area	the furry brown dog is running through the grassy area	FLICKR	FLICKR	TEST
7283	S1S1_inter	The brown dog is playing outdoors	S1_null	The furry brown dog is running through the grassy area	S1_null	3.55	NEUTRAL	A_neutral_B	B_neutral_A	the brown dog is playing outdoors	the furry brown dog is running through the grassy area	FLICKR	FLICKR	TEST
7284	S1S2_intra	A woman in a fur hat and fur coat is standing outside a building	S1_null	A lady in a fur hat and fur coat is standing outside a building	S2_lex	4.8	ENTAILMENT	A_entails_B	B_entails_A	a woman in a fur hat and fur coat stands outside a building	a woman in a fur hat and fur coat stands outside a building	FLICKR	FLICKR	TEST
7288	S1S4_intra	The elderly lady is waiting on the sidewalk	S1_null	The elderly person is waiting a lady on the sidewalk	S4_ws	3.6	NEUTRAL	A_neutral_B	B_neutral_A	the elderly lady waits on the sidewalk	the elderly lady waits on the sidewalk	FLICKR	FLICKR	TEST
7292	S1S2_inter	The elderly lady is waiting on the sidewalk	S1_null	A lady in a fur hat and fur coat is standing outside a building	S2_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	the elderly lady waits on the sidewalk	a woman in a fur hat and fur coat stands outside a building	FLICKR	FLICKR	TRAIN
7293	S1S3_inter	The elderly lady is waiting on the sidewalk	S1_null	A woman in a fur hat and fur coat is sitting outside a building	S3_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	the elderly lady waits on the sidewalk	a woman in a fur hat and fur coat stands outside a building	FLICKR	FLICKR	TRAIN
7294	S1S1_inter	A woman in a fur hat and fur coat is standing outside a building	S1_null	The elderly lady is waiting on the sidewalk	S1_null	2.5	NEUTRAL	A_neutral_B	B_neutral_A	a woman in a fur hat and fur coat stands outside a building	the elderly lady waits on the sidewalk	FLICKR	FLICKR	TRAIN
7295	S1S2_intra	A young child is running down a gravel road that is covered with dead leaves	S1_null	A young child is running down a road made of gravel that is covered with dead leaves	S2_expa	4.8	ENTAILMENT	A_entails_B	B_entails_A	a young child runs down a gravel road covered with dead leaves	a young child runs down a gravel road covered with dead leaves	FLICKR	FLICKR	TEST
7296	S1S3_intra	A young child is running down a gravel road that is covered with dead leaves	S1_null	A young child is lying down on a gravel road that is covered with dead leaves	S3_so	3.6	NEUTRAL	A_neutral_B	B_neutral_A	a young child runs down a gravel road covered with dead leaves	a young child runs down a gravel road covered with dead leaves	FLICKR	FLICKR	TEST
7302	S1S3_inter	A young child is running outside over the fallen leaves	S1_null	A young child is lying down on a gravel road that is covered with dead leaves	S3_null	2.65	NEUTRAL	A_neutral_B	B_neutral_A	a young child runs outside amidst fall leaves	a young child runs down a gravel road covered with dead leaves	FLICKR	FLICKR	TRAIN
7303	S1S1_inter	A young child is running down a gravel road that is covered with dead leaves	S1_null	A young child is running outside over the fallen leaves	S1_null	4.1	ENTAILMENT	A_entails_B	B_neutral_A	a young child runs down a gravel road covered with dead leaves	a young child runs outside amidst fall leaves	FLICKR	FLICKR	TEST
