index	pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	jpg
1700	7896	S1S2_intra	A white race car is driving through a puddle	S1_null	A white racing vehicle is driving through a puddle	S2_lex	4.635	ENTAILMENT	A_entails_B	B_entails_A	a white race car drives through a puddle	a white race car drives through a puddle	FLICKR	FLICKR	TRAIN	2528521798_fb689eba8d.jpg#1
1702	7900	S1S2_inter	A white race car is driving through a puddle	S1_null	The white rally car is throwing mud into the air and is approaching a bend in the track	S2_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	a white race car drives through a puddle	a white rally car is throwing mud into the air as it approaches a bend in the track	FLICKR	FLICKR	TRAIN	2528521798_fb689eba8d.jpg#1
1704	7899	S1S3_intra	A white rally car is throwing mud into the air and is approaching a bend in the track	S1_null	A black rally car is throwing mud into the air and is approaching a bend in the track	S3_so	3.6	NEUTRAL	A_neutral_B	B_neutral_A	a white rally car is throwing mud into the air as it approaches a bend in the track	a white rally car is throwing mud into the air as it approaches a bend in the track	FLICKR	FLICKR	TRAIN	2528521798_fb689eba8d.jpg#4
1705	7902	S1S2_inter	A white rally car is throwing mud into the air and is approaching a bend in the track	S1_null	A white racing vehicle is driving through a puddle	S2_null	4.2	ENTAILMENT	A_entails_B	B_neutral_A	a white rally car is throwing mud into the air as it approaches a bend in the track	a white race car drives through a puddle	FLICKR	FLICKR	TRAIN	2528521798_fb689eba8d.jpg#4
1706	7903	S1S3_inter	A white rally car is throwing mud into the air and is approaching a bend in the track	S1_null	There is no white race car driving through a puddle	S3_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a white rally car is throwing mud into the air as it approaches a bend in the track	a white race car drives through a puddle	FLICKR	FLICKR	TRAIN	2528521798_fb689eba8d.jpg#4
1708	7906	S1S3_intra	A dog is jumping at a shiny blue soccer ball in a field of dry leaves	S1_null	There is no dog jumping at a shiny blue soccer ball in a field of dry leaves	S3_od	3.5	CONTRADICTION	A_contradicts_B	B_contradicts_A	a dog jumps at a shiny blue soccer ball in a field of dry leaves	a dog jumps at a shiny blue soccer ball in a field of dry leaves	FLICKR	FLICKR	TRAIN	312156254_ef31dca5ed.jpg#3
1711	7912	S1S2_inter	A little black dog is wearing a red collar and is in the leaves with a blue ball	S1_null	An animal is jumping at a shiny blue soccer ball in a field of dry leaves	S2_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a little black dog wearing a red collar is in the leaves with a blue ball	a dog jumps at a shiny blue soccer ball in a field of dry leaves	FLICKR	FLICKR	TRAIN	312156254_ef31dca5ed.jpg#4
1716	7921	S1S3_inter	A dog is running towards a ball	S1_null	There is no dog running through a field and chasing a ball	S3_null	2.9	NEUTRAL	A_neutral_B	B_contradicts_A	a dog is running towards a ball	a dog runs through a field chasing a ball	FLICKR	FLICKR	TRAIN	895502702_5170ada2ee.jpg#3
1722	7925	S1S2_intra	Four athletes are with a man in a crowded stadium	S1_null	Four athletes are with a person in a crowded stadium	S2_lex	4.7	ENTAILMENT	A_entails_B	B_neutral_A	four atheletes and a man with a crowded stadium in the background	four atheletes and a man with a crowded stadium in the background	FLICKR	FLICKR	TRAIN	3492180255_0bd48a18f8.jpg#3
1723	7926	S1S3_intra	Four athletes are with a man in a crowded stadium	S1_null	Four athletes are with a woman in a crowded stadium	S3_so	3.5	NEUTRAL	A_neutral_B	B_contradicts_A	four atheletes and a man with a crowded stadium in the background	four atheletes and a man with a crowded stadium in the background	FLICKR	FLICKR	TRAIN	3492180255_0bd48a18f8.jpg#3
1725	7933	S1S1_inter	A person in a pink jacket is running onto the field	S1_null	Four athletes are with a man in a crowded stadium	S1_null	1.5	NEUTRAL	A_neutral_B	B_neutral_A	four atheletes and a man with a crowded stadium in the background	a person in a pink jacket is running onto the field	FLICKR	FLICKR	TRAIN	3492180255_0bd48a18f8.jpg#3
1726	7927	S1S2_intra	A person in a pink jacket is running onto the field	S1_null	A person in pink is running onto the field	S2_lex	4.4	ENTAILMENT	A_entails_B	B_neutral_A	a person in a pink jacket is running onto the field	a person in a pink jacket is running onto the field	FLICKR	FLICKR	TRAIN	3492180255_0bd48a18f8.jpg#0
1729	7935	S1S3_intra	An Asian woman is holding a fur scarf	S1_null	There is no Asian woman holding a fur scarf	S3_od	3.0	CONTRADICTION	A_contradicts_B	B_contradicts_A	an asian woman holds her fur scarf	an asian woman holds her fur scarf	FLICKR	FLICKR	TRAIN	3356284586_21c6f155a5.jpg#1
1731	7939	S1S3_inter	An Asian woman is holding a fur scarf	S1_null	A woman dressed in elegant clothing is inside a crowd of people and is looking up	S3_null	1.7	NEUTRAL	A_neutral_B	B_neutral_A	an asian woman holds her fur scarf	a woman dressed in elegant clothing is looking down while inside a crowd of people	FLICKR	FLICKR	TRAIN	3356284586_21c6f155a5.jpg#1
1733	7936	S1S2_intra	A woman dressed in elegant clothing is inside a crowd of people and is looking down	S1_null	An elegant woman is inside a crowd of people and is looking down	S2_lex	4.8	ENTAILMENT	A_entails_B	B_entails_A	a woman dressed in elegant clothing is looking down while inside a crowd of people	a woman dressed in elegant clothing is looking down while inside a crowd of people	FLICKR	FLICKR	TRAIN	3356284586_21c6f155a5.jpg#3
1734	7940	S1S2_inter	A woman dressed in elegant clothing is inside a crowd of people and is looking down	S1_null	A fur scarf is being held by an Asian woman	S2_null	1.9	NEUTRAL	A_neutral_B	B_neutral_A	a woman dressed in elegant clothing is looking down while inside a crowd of people	an asian woman holds her fur scarf	FLICKR	FLICKR	TRAIN	3356284586_21c6f155a5.jpg#3
1736	7946	S1S3_intra	A boy in a white t-shirt is splashing in shallow water	S1_null	There is no boy in a white t-shirt splashing in shallow water	S3_od	3.0	CONTRADICTION	A_contradicts_B	B_contradicts_A	a boy in a white t-shirt is splashing in shallow water	a boy in a white t-shirt is splashing in shallow water	FLICKR	FLICKR	TRAIN	2603033456_3584d95116.jpg#0
1737	7949	S1S2_inter	A boy in a white t-shirt is splashing in shallow water	S1_null	A boy is running through the sea at the beach	S2_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a boy in a white t-shirt is splashing in shallow water	boy running through the water at the beach	FLICKR	FLICKR	TRAIN	2603033456_3584d95116.jpg#0
1739	7954	S1S2_intra	A basketball player is on the court floor and another one is grabbing the ball	S1_null	A basketball player is on the court floor and the ball is being grabbed by another one	S2_top	4.9	ENTAILMENT	A_entails_B	B_entails_A	basketball player has fallen on the court while another grabs at the ball from out of frame	basketball player has fallen on the court while another grabs at the ball from out of frame	FLICKR	FLICKR	TRAIN	2529205842_bdcb49d65b.jpg#0
1743	7966	S1S2_inter	The white dogs are looking curiously at the black llama	S1_null	A black sheep is standing close to three white dogs	S2_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	the white dogs look curiously at the black llama	a black sheep with three white dogs	FLICKR	FLICKR	TRAIN	3357937209_cf4a9512ac.jpg#2
1744	7971	S1S1_inter	The white dogs are looking curiously at the black llama	S1_null	A black sheep is standing near three white dogs	S1_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	the white dogs look curiously at the black llama	a black sheep with three white dogs	FLICKR	FLICKR	TRAIN	3357937209_cf4a9512ac.jpg#2
1745	7964	S1S2_intra	A black sheep is standing near three white dogs	S1_null	A black sheep is standing close to three white dogs	S2_lex	4.8	ENTAILMENT	A_entails_B	B_entails_A	a black sheep with three white dogs	a black sheep with three white dogs	FLICKR	FLICKR	TRAIN	3357937209_cf4a9512ac.jpg#0
1748	7972	S1S2_intra	Two poodles are in the snow and one is jumping high	S1_null	Two poodles are in the snow and one is jumping	S2_aa	4.4	ENTAILMENT	A_entails_B	B_neutral_A	two poodles are in the snow and one is jumping high	two poodles are in the snow and one is jumping high	FLICKR	FLICKR	TRAIN	2056042552_f59e338533.jpg#4
1749	7977	S1S3_inter	Two poodles are in the snow and one is jumping high	S1_null	A grey dog is jumping toward a black and white dog in the water	S3_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	two poodles are in the snow and one is jumping high	a grey dog is jumping toward a black and white dog in the snow	FLICKR	FLICKR	TRAIN	2056042552_f59e338533.jpg#4
1750	7980	S1S1_inter	Two poodles are in the snow and one is jumping high	S1_null	A grey dog is jumping toward a black and white dog in the snow	S1_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	two poodles are in the snow and one is jumping high	a grey dog is jumping toward a black and white dog in the snow	FLICKR	FLICKR	TRAIN	2056042552_f59e338533.jpg#4
1753	7981	S1S2_intra	The man surrounded by photographers is wearing a gray suit and glasses	S1_null	The man surrounded by men with a camera is wearing a gray suit and glasses	S2_expn	4.4	ENTAILMENT	A_entails_B	B_entails_A	the man surrounded by photographers is wearing a gray suit and glasses	the man surrounded by photographers is wearing a gray suit and glasses	FLICKR	FLICKR	TRAIN	3442622076_c3abe955e5.jpg#4
1755	7987	S1S3_inter	The man surrounded by photographers is wearing a gray suit and glasses	S1_null	A man in a suit is not being surrounded by photographers	S3_null	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	the man surrounded by photographers is wearing a gray suit and glasses	a man in a suit is surrounded by photographers	FLICKR	FLICKR	TRAIN	3442622076_c3abe955e5.jpg#4
1757	7995	S1S3_intra	The kids are wearing bathing suits and water is splashing around	S1_null	The kids are not wearing suits and water is splashing around	S3_inv	4.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	kids in bathing suits with water splashing around them	kids in bathing suits with water splashing around them	FLICKR	FLICKR	TRAIN	2399551242_c62a46dd5f.jpg#2
1758	7996	S1S2_inter	Children in swimming suits are playing in the water	S1_null	The boys are wearing bathing suits and water is splashing around	S2_null	4.0	NEUTRAL	A_neutral_B	B_neutral_A	children in swimming suits playing in water	kids in bathing suits with water splashing around them	FLICKR	FLICKR	TRAIN	2399551242_c62a46dd5f.jpg#0
1760	8002	S1S3_intra	People are dangling from straps and kicking at each other	S1_null	Nobody is dangling from straps and kicking at each other	S3_od	3.785	CONTRADICTION	A_contradicts_B	B_contradicts_A	people dangling from straps kicking at each other	people dangling from straps kicking at each other	FLICKR	FLICKR	TRAIN	3644142276_caed26029e.jpg#2
1765	8010	S1S2_intra	A man dressed in black and white is holding up the tennis racket and is waiting for the ball	S1_null	A player dressed in black and white is holding up the tennis racket and is waiting for the ball	S2_lex	4.4	ENTAILMENT	A_entails_B	B_neutral_A	man dressed in black and white holds his tennis racket up waiting for the ball	man dressed in black and white holds his tennis racket up waiting for the ball	FLICKR	FLICKR	TRAIN	3420278866_1d17c12713.jpg#3
1767	8014	S1S2_inter	A man dressed in black and white is holding up the tennis racket and is waiting for the ball	S1_null	A racquet is being held by a tennis player in mid game	S2_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	man dressed in black and white holds his tennis racket up waiting for the ball	a tennis player in mid game holding a racquet	FLICKR	FLICKR	TRAIN	3420278866_1d17c12713.jpg#3
1768	8018	S1S1_inter	A man dressed in black and white is holding up the tennis racket and is waiting for the ball	S1_null	A tennis player in mid game is holding a racquet	S1_null	4.0	NEUTRAL	A_neutral_B	B_neutral_A	man dressed in black and white holds his tennis racket up waiting for the ball	a tennis player in mid game holding a racquet	FLICKR	FLICKR	TRAIN	3420278866_1d17c12713.jpg#3
1769	8012	S1S2_intra	A tennis player in mid game is holding a racquet	S1_null	A racquet is being held by a tennis player in mid game	S2_top	4.8	ENTAILMENT	A_entails_B	B_entails_A	a tennis player in mid game holding a racquet	a tennis player in mid game holding a racquet	FLICKR	FLICKR	TRAIN	3420278866_1d17c12713.jpg#2
1772	8021	S1S2_intra	A brown and white dog is playing on the grass	S1_null	A brown and white dog is playing on the lawn	S2_lex	4.7	ENTAILMENT	A_entails_B	B_entails_A	a brown and white dog playing on grass	a brown and white dog playing on grass	FLICKR	FLICKR	TRAIN	2300229745_af7a20c959.jpg#0
1773	8025	S1S2_inter	A brown and white dog is playing on the grass	S1_null	A dog is playing in the green field	S2_null	3.6	NEUTRAL	A_neutral_B	B_neutral_A	a brown and white dog playing on grass	a dog is playing on the green grass	FLICKR	FLICKR	TRAIN	2300229745_af7a20c959.jpg#0
1774	8024	S1S3_inter	A dog is playing on the green grass	S1_null	A brown and white cat is playing on the grass	S3_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a dog is playing on the green grass	a brown and white dog playing on grass	FLICKR	FLICKR	TRAIN	2300229745_af7a20c959.jpg#2
1779	8041	S1S2_inter	The young boy in the blue shirt is jumping into the water	S1_null	A young boy is diving into a still lake	S2_null	4.0	NEUTRAL	A_neutral_B	B_neutral_A	the young boy in the blue shirt is jumping into the water	a young boy jumping into a still lake	FLICKR	FLICKR	TRAIN	2138487671_5b89104043.jpg#4
1783	8044	S1S3_inter	A young boy is jumping into a still lake	S1_null	The young boy in the blue shirt is not jumping into the water	S3_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a young boy jumping into a still lake	the young boy in the blue shirt is jumping into the water	FLICKR	FLICKR	TRAIN	2138487671_5b89104043.jpg#1
1784	8047	S1S3_intra	Two people are carrying colorful baskets and blankets and walking near a building	S1_null	Two people are carrying gray baskets and blankets and walking near a building	S3_so	3.5	NEUTRAL	A_neutral_B	B_neutral_A	two people carrying colorful baskets and blankets walk near a building	two people carrying colorful baskets and blankets walk near a building	FLICKR	FLICKR	TRAIN	86412576_c53392ef80.jpg#3
1785	8050	S1S2_inter	Two people are carrying colorful baskets and blankets and walking near a building	S1_null	Two people are walking with laden baskets and colorful blankets	S2_null	4.3	NEUTRAL	A_neutral_B	B_neutral_A	two people carrying colorful baskets and blankets walk near a building	two people walking laden down with baskets and blankets	FLICKR	FLICKR	TRAIN	86412576_c53392ef80.jpg#3
1791	8067	S1S3_intra	A brown dog is running through a snowy trail	S1_null	A white dog is running through a snowy trail	S3_so	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a brown dog runs through a snowy trail	a brown dog runs through a snowy trail	FLICKR	FLICKR	TRAIN	3165750962_e2e3843679.jpg#3
1793	8072	S1S1_inter	A brown dog is running through a snowy trail	S1_null	A dog is running on a snowy path	S1_null	4.0	ENTAILMENT	A_entails_B	B_neutral_A	a dog runs on a snowy path	a brown dog runs through a snowy trail	FLICKR	FLICKR	TRAIN	3165750962_e2e3843679.jpg#4
1795	8079	S1S2_inter	Two boys are doing martial arts on a blue mat	S1_null	Two boys in white outfits and red protective gear are sparring on a mat	S2_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	two boys do martial arts on a blue mat	two children in white outfits and red protective gear spar on a mat	FLICKR	FLICKR	TRAIN	2839890871_4b7c7dbd96.jpg#1
1800	8090	S1S1_inter	A black and white dog is playing with a tattered volleyball in a brown field	S1_null	A black and white dog is playing with a broken volleyball	S1_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	a black and white dog plays with a tattered volleyball in a brown field	a black and white dog playing with a broken volleyball	FLICKR	FLICKR	TRAIN	2713897716_c8cd610360.jpg#3
