pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set
4320	S1S2_intra	A man is making a sketch	S2_lex	A man is drawing	S1_null	4.1	ENTAILMENT	A_entails_B	B_neutral_A	a man is drawing	a man is drawing	SEMEVAL	SEMEVAL	TRAIN
4322	S1S4_intra	A girl is drawing a man	S4_ws	A man is drawing	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a man is drawing	a man is drawing	SEMEVAL	SEMEVAL	TRAIN
4323	S1S2_intra	The man is drawing	S1_null	The man is painting	S2_lex	3.9	NEUTRAL	A_neutral_B	B_neutral_A	the man is drawing	the man is drawing	SEMEVAL	SEMEVAL	TRAIN
4325	S1S4_intra	The man is drawing	S1_null	The woman is drawing a man	S4_ws	2.4	NEUTRAL	A_neutral_B	B_neutral_A	the man is drawing	the man is drawing	SEMEVAL	SEMEVAL	TRAIN
4328	S1S4_inter	The woman is drawing a man	S4_null	A man is drawing	S1_null	2.5	NEUTRAL	A_neutral_B	B_neutral_A	a man is drawing	the man is drawing	SEMEVAL	SEMEVAL	TRAIN
4329	S1S2_inter	A man is making a sketch	S2_null	The man is drawing	S1_null	4.9	ENTAILMENT	A_entails_B	B_entails_A	the man is drawing	a man is drawing	SEMEVAL	SEMEVAL	TRAIN
4338	unrel	A woman is picking a can	S1_null	There is no woman slicing a tomato	S3_null	1.4	NEUTRAL	A_neutral_B	B_neutral_A	a woman is picking a can	a woman is slicing a tomato	SEMEVAL	SEMEVAL	TRAIN
4339	unrel	A woman is slicing a tomato	S1_null	A woman is taking a can	S2_null	2.0	NEUTRAL	A_neutral_B	B_neutral_A	a woman is slicing a tomato	a woman is picking a can	SEMEVAL	SEMEVAL	TRAIN
4340	unrel	A man is picking a can	S3_null	A woman is slicing a tomato	S1_null	1.4	NEUTRAL	A_neutral_B	B_neutral_A	a woman is slicing a tomato	a woman is picking a can	SEMEVAL	SEMEVAL	TRAIN
4341	unrel	A woman is picking a can	S1_null	A woman is slicing a tomato	S1_null	1.7	NEUTRAL	A_neutral_B	B_neutral_A	a woman is picking a can	a woman is slicing a tomato	SEMEVAL	SEMEVAL	TRAIN
4344	S1S2_intra	Someone is peeling a banana	S1_null	Someone is removing the peel of a banana	S2_lex	4.9	ENTAILMENT	A_entails_B	B_entails_A	someone is peeling a banana	someone is peeling a banana	SEMEVAL	SEMEVAL	TRAIN
4346	unrel	A man is eating a banana	S1_null	Someone is removing the peel of a banana	S2_null	4.0	NEUTRAL	A_neutral_B	B_neutral_A	someone is peeling a banana	a man is eating a banana	SEMEVAL	SEMEVAL	TRAIN
4347	unrel	A man is eating a banana	S1_null	There is no one peeling a banana	S3_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a man is eating a banana	someone is peeling a banana	SEMEVAL	SEMEVAL	TRAIN
4348	unrel	Someone is peeling a banana	S1_null	A man is eating a fruit	S2_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	someone is peeling a banana	a man is eating a banana	SEMEVAL	SEMEVAL	TRAIN
4349	unrel	There is no man eating a banana	S3_null	Someone is peeling a banana	S1_null	3.1	NEUTRAL	A_neutral_B	B_neutral_A	someone is peeling a banana	a man is eating a banana	SEMEVAL	SEMEVAL	TRAIN
4350	unrel	A man is eating a banana	S1_null	Someone is peeling a banana	S1_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a man is eating a banana	someone is peeling a banana	SEMEVAL	SEMEVAL	TRAIN
4351	S1S2_intra	A dog is barking noisily	S2_aa	A dog is barking	S1_null	4.8	ENTAILMENT	A_entails_B	B_neutral_A	a dog is barking	a dog is barking	SEMEVAL	SEMEVAL	TRAIN
4354	S1S3_intra	A jet is not flying	S3_inv	A jet is flying	S1_null	2.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	a jet is flying	a jet is flying	SEMEVAL	SEMEVAL	TRAIN
4357	unrel	A dog is barking noisily	S2_null	A jet is flying	S1_null	1.0	NEUTRAL	A_neutral_B	B_neutral_A	a jet is flying	a dog is barking	SEMEVAL	SEMEVAL	TRAIN
4359	unrel	A jet is flying	S1_null	A dog is barking	S1_null	1.0	NEUTRAL	A_neutral_B	B_neutral_A	a dog is barking	a jet is flying	SEMEVAL	SEMEVAL	TRAIN
4361	S1S3_intra	A man is cutting a paper	S1_null	There is no man cutting a paper	S3_od	4.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man is cutting a paper	a man is cutting a paper	SEMEVAL	SEMEVAL	TRAIN
4363	S1S2_intra	A person is tearing paper	S1_null	A person is tearing sheets	S2_lex	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a person is tearing paper	a person is tearing paper	SEMEVAL	SEMEVAL	TRAIN
4364	S1S3_intra	A person is not tearing paper	S3_inv	A person is tearing paper	S1_null	3.0	CONTRADICTION	A_contradicts_B	B_contradicts_A	a person is tearing paper	a person is tearing paper	SEMEVAL	SEMEVAL	TRAIN
4365	S1S2_inter	A person is tearing sheets	S2_null	A man is cutting a paper	S1_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	a man is cutting a paper	a person is tearing paper	SEMEVAL	SEMEVAL	TRAIN
4369	S1S4_inter	A man is cutting himself with a piece of paper	S4_null	A person is tearing paper	S1_null	2.0	NEUTRAL	A_neutral_B	B_neutral_A	a person is tearing paper	a man is cutting a paper	SEMEVAL	SEMEVAL	TRAIN
4370	S1S1_inter	A person is tearing paper	S1_null	A man is cutting a paper	S1_null	3.9	NEUTRAL	A_neutral_B	B_neutral_A	a man is cutting a paper	a person is tearing paper	SEMEVAL	SEMEVAL	TRAIN
4377	unrel	Someone is playing a piano	S1_null	A guitar is being played by a man	S2_null	2.5	NEUTRAL	A_neutral_B	B_neutral_A	someone is playing a piano	a man is playing a guitar	SEMEVAL	SEMEVAL	TRAIN
4378	unrel	A man is not playing a guitar	S3_null	Someone is playing a piano	S1_null	2.3	NEUTRAL	A_neutral_B	B_neutral_A	someone is playing a piano	a man is playing a guitar	SEMEVAL	SEMEVAL	TRAIN
4379	unrel	A man is playing a guitar	S1_null	Someone is playing a piano	S1_null	2.915	NEUTRAL	A_neutral_B	B_neutral_A	a man is playing a guitar	someone is playing a piano	SEMEVAL	SEMEVAL	TRAIN
4382	S1S2_intra	A man is tying a shoe	S1_null	A man is tying the shoe	S2_det	4.8	ENTAILMENT	A_entails_B	B_entails_A	a man ties a shoe	a man ties a shoe	SEMEVAL	SEMEVAL	TRAIN
4387	S1S3_inter	A man is untying a shoe	S3_null	A man is tying a shoe	S1_null	3.0	NEUTRAL	A_neutral_B	B_contradicts_A	a man ties a shoe	a man is tying his shoe	SEMEVAL	SEMEVAL	TRAIN
4390	S1S3_intra	A guy is not riding a horse	S3_inv	A guy is riding a horse	S1_null	4.1	CONTRADICTION	A_contradicts_B	B_contradicts_A	a guy is riding a horse	a guy is riding a horse	SEMEVAL	SEMEVAL	TRAIN
4392	S1S3_intra	A man is riding a horse on the beach	S3_so	A man is riding a horse in the desert	S1_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	a man is riding a horse in the desert	a man is riding a horse in the desert	SEMEVAL	SEMEVAL	TRAIN
4393	S1S2_inter	A man is riding a horse in a sandy land	S2_null	A guy is riding a horse	S1_null	4.1	ENTAILMENT	A_entails_B	B_neutral_A	a guy is riding a horse	a man is riding a horse in the desert	SEMEVAL	SEMEVAL	TRAIN
4394	S1S3_inter	A man is riding a horse on the beach	S3_null	A guy is riding a horse	S1_null	4.7	ENTAILMENT	A_entails_B	B_neutral_A	a guy is riding a horse	a man is riding a horse in the desert	SEMEVAL	SEMEVAL	TRAIN
4395	S1S2_inter	A man is riding a horse in the desert	S1_null	A horse is being ridden by a guy	S2_null	4.1	ENTAILMENT	A_entails_B	B_neutral_A	a man is riding a horse in the desert	a guy is riding a horse	SEMEVAL	SEMEVAL	TRAIN
4396	S1S3_inter	A guy is not riding a horse	S3_null	A man is riding a horse in the desert	S1_null	3.6	NEUTRAL	A_contradicts_B	B_neutral_A	a man is riding a horse in the desert	a guy is riding a horse	SEMEVAL	SEMEVAL	TRAIN
4398	S1S2_intra	A paper plate is being cut by a man	S2_top	A man is cutting a paper plate	S1_null	5.0	ENTAILMENT	A_entails_B	B_entails_A	a man is cutting a paper plate	a man is cutting a paper plate	SEMEVAL	SEMEVAL	TRAIN
4401	S1S3_intra	The man is not cutting a paper plate	S3_inv	The man is cutting a paper plate	S1_null	3.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	the man cut a paper plate	the man cut a paper plate	SEMEVAL	SEMEVAL	TRAIN
4407	S1S2_intra	Two men are competing in a tire rolling race	S1_null	Two men are racing in a tire rolling competition	S2_lex	4.7	ENTAILMENT	A_entails_B	B_entails_A	two men compete in a tire rolling race	two men compete in a tire rolling race	SEMEVAL	SEMEVAL	TRAIN
4408	S1S3_intra	Two men are competing in a tire rolling race	S1_null	Two women are competing in a tire rolling race	S3_so	3.3	NEUTRAL	A_neutral_B	B_neutral_A	two men compete in a tire rolling race	two men compete in a tire rolling race	SEMEVAL	SEMEVAL	TRAIN
4410	S1S3_intra	There are no people flipping the tires of a tractor	S3_od	Two people in a race are flipping the tires of a tractor	S1_null	3.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	two people flipped tractor tires in a race	two people flipped tractor tires in a race	SEMEVAL	SEMEVAL	TRAIN
4412	S1S3_inter	There are no people flipping the tires of a tractor	S3_null	Two men are competing in a tire rolling race	S1_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	two men compete in a tire rolling race	two people flipped tractor tires in a race	SEMEVAL	SEMEVAL	TRAIN
4414	S1S3_inter	Two people in a race are flipping the tires of a tractor	S1_null	Two women are competing in a tire rolling race	S3_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	two people flipped tractor tires in a race	two men compete in a tire rolling race	SEMEVAL	SEMEVAL	TRAIN
4417	S1S3_intra	There is no man patting an alligator on the mouth	S3_so	A man is patting an alligator on the mouth	S1_null	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man is patting an alligator on the mouth	a man is patting an alligator on the mouth	SEMEVAL	SEMEVAL	TRAIN
4418	S1S2_intra	A person is dropping chopped vegetables into a pot on the stove	S1_null	Chopped vegetables are being dropped into a pot on the stove by a person	S2_top	4.9	ENTAILMENT	A_entails_B	B_entails_A	a person is dumping chopped vegetables into a pot on the stove	a person is dumping chopped vegetables into a pot on the stove	SEMEVAL	SEMEVAL	TRAIN
4426	S1S3_intra	The men are not talking	S3_inv	The men are talking	S1_null	3.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	the men are talking	the men are talking	SEMEVAL	SEMEVAL	TRAIN
4431	S1S2_inter	Some women are talking	S1_null	The men are having a conversation	S2_null	1.9	NEUTRAL	A_neutral_B	B_neutral_A	women are talking	the men are talking	SEMEVAL	SEMEVAL	TRAIN
4432	S1S3_inter	The men are not talking	S3_null	Some women are talking	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	women are talking	the men are talking	SEMEVAL	SEMEVAL	TRAIN
4439	unrel	There is no woman putting on lipstick	S3_null	A man is playing the guitar	S1_null	1.0	NEUTRAL	A_neutral_B	B_neutral_A	a man playing the guitar	a woman is painting her lips	SEMEVAL	SEMEVAL	TRAIN
4440	unrel	A man is playing an instrument	S2_null	A woman is putting on lipstick	S1_null	1.1	NEUTRAL	A_neutral_B	B_neutral_A	a woman is painting her lips	a man playing the guitar	SEMEVAL	SEMEVAL	TRAIN
4442	unrel	A man is playing the guitar	S1_null	A woman is putting on lipstick	S1_null	1.0	NEUTRAL	A_neutral_B	B_neutral_A	a man playing the guitar	a woman is painting her lips	SEMEVAL	SEMEVAL	TRAIN
4443	S1S2_intra	A man is singing to a girl	S2_lex	A man is singing to a woman	S1_null	4.2	NEUTRAL	A_neutral_B	B_neutral_A	a man is singing to a woman	a man is singing to a woman	SEMEVAL	SEMEVAL	TRAIN
4445	S1S2_intra	A man is phoning	S2_lex	A man is talking on the phone	S1_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	a man is talking on a phone	a man is talking on a phone	SEMEVAL	SEMEVAL	TRAIN
4446	S1S3_intra	A man is talking on the phone	S1_null	A man is not talking on the phone	S3_inv	3.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man is talking on a phone	a man is talking on a phone	SEMEVAL	SEMEVAL	TRAIN
4447	unrel	A man is phoning	S2_null	A man is singing to a woman	S1_null	1.7	NEUTRAL	A_neutral_B	B_neutral_A	a man is singing to a woman	a man is talking on a phone	SEMEVAL	SEMEVAL	TRAIN
4454	S1S2_intra	The rhino is grazing on the grass	S1_null	The rhino is being fed on the grass	S2_lex	4.35	ENTAILMENT	A_entails_B	B_neutral_A	the rhino grazed on the grass	the rhino grazed on the grass	SEMEVAL	SEMEVAL	TRAIN
4457	S1S3_inter	A rhino is grazing in a field	S1_null	The rhino is not grazing on the grass	S3_null	4.3	NEUTRAL	A_contradicts_B	B_neutral_A	a rhino is grazing in a field	the rhino grazed on the grass	SEMEVAL	SEMEVAL	TRAIN
4458	S1S2_inter	The rhino is grazing on the grass	S1_null	A animal is grazing in a field	S2_null	4.1	ENTAILMENT	A_entails_B	B_neutral_A	the rhino grazed on the grass	a rhino is grazing in a field	SEMEVAL	SEMEVAL	TRAIN
4464	S1S3_intra	A man and a woman are running together and holding hands	S1_null	A man and a woman are standing together and holding hands	S3_so	3.6	NEUTRAL	A_neutral_B	B_neutral_A	a man and and woman are running together, holding hands	a man and and woman are running together, holding hands	SEMEVAL	SEMEVAL	TRAIN
4468	S1S3_inter	A man and a woman are running together and holding hands	S1_null	There is no couple running towards the ocean	S3_null	2.6	NEUTRAL	A_neutral_B	B_neutral_A	a man and and woman are running together, holding hands	a couple are running towards the ocean	SEMEVAL	SEMEVAL	TRAIN
4469	S1S1_inter	A man and a woman are running together and holding hands	S1_null	A couple is running towards the ocean	S1_null	3.6	ENTAILMENT	A_entails_B	B_neutral_A	a couple are running towards the ocean	a man and and woman are running together, holding hands	SEMEVAL	SEMEVAL	TRAIN
4471	S1S3_intra	A man is punching a soccer ball	S3_inv	A man is kicking a soccer ball	S1_null	4.0	NEUTRAL	A_contradicts_B	B_neutral_A	a man is kicking a soccer ball	a man is kicking a soccer ball	SEMEVAL	SEMEVAL	TRAIN
4472	S1S2_intra	The content of a bowl is being mixed by a man	S2_top	A man is mixing the content of a bowl	S1_null	5.0	ENTAILMENT	A_entails_B	B_entails_A	a man is mixing a bowl	a man is mixing a bowl	SEMEVAL	SEMEVAL	TRAIN
4473	S1S3_intra	A man is mixing the content of a bowl	S1_null	A woman is mixing the content of a bowl	S3_so	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a man is mixing a bowl	a man is mixing a bowl	SEMEVAL	SEMEVAL	TRAIN
4481	S1S2_intra	The woman is pouring oil into the pan	S1_null	Oil is being poured into the pan by the woman	S2_top	5.0	ENTAILMENT	A_entails_B	B_entails_A	the woman is pouring oil into the pan	the woman is pouring oil into the pan	SEMEVAL	SEMEVAL	TRAIN
4486	unrel	The boy is not playing the piano	S3_null	The woman is pouring oil into the pan	S1_null	1.0	NEUTRAL	A_neutral_B	B_neutral_A	the woman is pouring oil into the pan	the boy is playing the piano	SEMEVAL	SEMEVAL	TRAIN
4487	unrel	The woman is pouring oil into the pan	S1_null	The boy is playing the piano	S1_null	1.0	NEUTRAL	A_neutral_B	B_neutral_A	the boy is playing the piano	the woman is pouring oil into the pan	SEMEVAL	SEMEVAL	TRAIN
4490	S1S2_intra	A girl is brushing her hair	S2_lex	A girl is styling her hair	S1_null	4.1	ENTAILMENT	A_entails_B	B_neutral_A	a girl is styling her hair	a girl is styling her hair	SEMEVAL	SEMEVAL	TRAIN
4497	S1S2_intra	The doctors are healing a man	S2_lex	The doctors are reviving a man	S1_null	4.5	ENTAILMENT	A_entails_B	B_neutral_A	doctors are trying to revive a man	doctors are trying to revive a man	SEMEVAL	SEMEVAL	TRAIN
4498	S1S3_intra	The doctors are reviving a man	S1_null	The doctors are not reviving a man	S3_inv	3.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	doctors are trying to revive a man	doctors are trying to revive a man	SEMEVAL	SEMEVAL	TRAIN
4501	S1S4_intra	The doctor is helping the patient	S1_null	The patient is helping the doctor	S4_ws	3.2	NEUTRAL	A_neutral_B	B_neutral_A	the doctor was helping the patient	the doctor was helping the patient	SEMEVAL	SEMEVAL	TRAIN
4503	S1S3_inter	The doctor is not helping the patient	S3_null	The doctors are reviving a man	S1_null	3.1	NEUTRAL	A_neutral_B	B_contradicts_A	doctors are trying to revive a man	the doctor was helping the patient	SEMEVAL	SEMEVAL	TRAIN
4507	S1S1_inter	The doctors are reviving a man	S1_null	The doctor is helping the patient	S1_null	4.0	ENTAILMENT	A_entails_B	B_neutral_A	doctors are trying to revive a man	the doctor was helping the patient	SEMEVAL	SEMEVAL	TRAIN
4509	S1S3_intra	There is no man massaging a woman	S3_od	A man is massaging a woman	S1_null	3.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man is giving a woman a massage	a man is giving a woman a massage	SEMEVAL	SEMEVAL	TRAIN
4511	S1S3_intra	There is no man screwing a piece of wood to a wall	S3_od	A man is screwing a piece of wood to a wall	S1_null	3.5	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man is screwing wood to a wall	a man is screwing wood to a wall	SEMEVAL	SEMEVAL	TRAIN
4513	unrel	A man is massaging a woman	S1_null	There is no man screwing a piece of wood to a wall	S3_null	1.1	NEUTRAL	A_neutral_B	B_neutral_A	a man is giving a woman a massage	a man is screwing wood to a wall	SEMEVAL	SEMEVAL	TRAIN
4514	unrel	A woman is being massaged by a man	S2_null	A man is screwing a piece of wood to a wall	S1_null	1.1	NEUTRAL	A_neutral_B	B_neutral_A	a man is screwing wood to a wall	a man is giving a woman a massage	SEMEVAL	SEMEVAL	TRAIN
4515	unrel	A man is screwing a piece of wood to a wall	S1_null	There is no man massaging a woman	S3_null	1.3	NEUTRAL	A_neutral_B	B_neutral_A	a man is screwing wood to a wall	a man is giving a woman a massage	SEMEVAL	SEMEVAL	TRAIN
4516	unrel	A man is massaging a woman	S1_null	A man is screwing a piece of wood to a wall	S1_null	1.3	NEUTRAL	A_neutral_B	B_neutral_A	a man is giving a woman a massage	a man is screwing wood to a wall	SEMEVAL	SEMEVAL	TRAIN
4522	S1S3_inter	A man is playing a flute	S1_null	There is no man playing a guitar	S3_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	a man is playing a flute	a man is playing a guitar	SEMEVAL	SEMEVAL	TRAIN
4523	S1S2_inter	A man is playing a guitar	S1_null	A flute is being played by a man	S2_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	a man is playing a guitar	a man is playing a flute	SEMEVAL	SEMEVAL	TRAIN
4524	S1S3_inter	A man is playing a guitar	S1_null	There is no man playing a flute	S3_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	a man is playing a guitar	a man is playing a flute	SEMEVAL	SEMEVAL	TRAIN
4525	S1S1_inter	A man is playing a flute	S1_null	A man is playing a guitar	S1_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	a man is playing a flute	a man is playing a guitar	SEMEVAL	SEMEVAL	TRAIN
4529	S1S3_intra	A man is riding a horse	S1_null	There is no man riding a horse	S3_od	4.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man is riding a horse	a man is riding a horse	SEMEVAL	SEMEVAL	TRAIN
4534	unrel	A man is driving a car	S1_null	A man is riding a horse	S1_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	a man is driving a car	a man is riding a horse	SEMEVAL	SEMEVAL	TRAIN
4540	S1S3_inter	A cat is crawling under a piece of furniture	S1_null	There is no cat sliding upside down under a couch	S3_null	3.1	NEUTRAL	A_neutral_B	B_contradicts_A	a cat is crawling under a piece of furniture on it's back	a cat is sliding upside down under a couch	SEMEVAL	SEMEVAL	TRAIN
4541	S1S2_inter	A cat is sliding upside down under a couch	S1_null	An animal is crawling under a piece of furniture	S2_null	4.0	ENTAILMENT	A_entails_B	B_neutral_A	a cat is sliding upside down under a couch	a cat is crawling under a piece of furniture on it's back	SEMEVAL	SEMEVAL	TRAIN
