neutral	A group of people is sitting on both sides of a red stone structure	A group of people is standing on both sides of a red stone structure
entailment	The group of people is sitting on the ground outside a monument	Some people are sitting on the ground outside a monument
neutral	A group of people is sitting on both sides of a red stone structure	Some people are sitting on the ground outside a monument
neutral	A group of people is sitting on both sides of a red stone structure	The group of people is not sitting on the ground outside a monument
neutral	A child, who is small, is outdoors climbing steps outdoors in an area full of grass	A small child in a pink sweater is climbing a concrete staircase
entailment	The black bird is sitting comfortably in a leafless tree	The black bird is sitting in a leafless tree
contradiction	The black bird is not sitting in a leafless tree	The black bird is sitting in a leafless tree
neutral	A black bird is sitting on a dead tree	A black bird is taking flight from a dead tree
contradiction	A black bird is taking flight from a dead tree	The black bird is sitting in a leafless tree
neutral	A dead bird is near a black man sitting on a tree	The black bird is sitting in a leafless tree
neutral	The black bird is not sitting in a leafless tree	A black bird is sitting on a dead tree
entailment	A child in orange is playing outdoors with a snowball	A kid in orange is playing outside with a snowball
neutral	A child is making a snow ball	A child is smashing a snow ball
entailment	A child is making a snow ball	A child in orange is playing outdoors with a snowball
neutral	A child is making a snow ball	A kid in orange is playing outside with a snowball
neutral	Three people are standing by a bench under some palm trees	Three people are sitting on a bench under some palm trees
entailment	The people are sitting aimlessly on a bench in front of a restaurant	The people are sitting on a bench in front of a restaurant
neutral	The people are sitting on a bench in front of a restaurant	The people are sitting in a restaurant in front of the beach
neutral	A few people are sitting on a bench under some palm trees	The people are sitting on a bench in front of a restaurant
entailment	Two people are sitting in lawn chairs and are reading books	Some people are sitting in lawn chairs and are reading books
contradiction	There is no one sitting in lawn chairs and reading books	Two people are sitting in lawn chairs and are reading books
entailment	Two people in two chairs are reading pleasantly	Two people in two chairs are reading
neutral	Two people in two chairs are talking	Two people in two chairs are reading
neutral	Two people are sitting in lawn chairs and are reading books	Two people in two chairs are talking
neutral	There is no one sitting in lawn chairs and reading books	Two people in two chairs are reading
entailment	The back of a small black dog is being sniffed by the brown dog	The brown dog is sniffing the back of a small black dog
contradiction	A large brown dog and a small grey dog are standing on a rocky surface	There is no large brown dog and small grey dog standing on a rocky surface
neutral	A big brown dog and a small grey dog are standing on a rocky surface	The brown dog is sniffing the back of a small black dog
neutral	The back of a small black dog is being sniffed by the brown dog	A large brown dog and a small grey dog are standing on a rocky surface
neutral	The brown dog is not sniffing the back of a small black dog	A large brown dog and a small grey dog are standing on a rocky surface
neutral	A large brown dog and a small grey dog are standing on a rocky surface	The brown dog is sniffing the back of a small black dog
